Pathway,EnsemblID,OfficialMouseSymbol,SampleID,Group,accession,mission_cluster,YARNNormalizedLog2,YARNLinear
HR,ENSMUSG00000027323,Rad51,OSD-580__age_29w::RRRM2_HRT_FLT_LAR_OLD_FO17,Heart / Heart right ventricle,OSD-580,SpaceX-18,2.70012275913431,5.49857211178635
HR,ENSMUSG00000017146,Brca1,OSD-580__age_29w::RRRM2_HRT_FLT_LAR_OLD_FO19,Heart / Heart right ventricle,OSD-580,SpaceX-18,4.73940194198245,25.7117379828527
HR,ENSMUSG00000026196,Bard1,OSD-580__age_29w::RRRM2_HRT_FLT_LAR_OLD_FO19,Heart / Heart right ventricle,OSD-580,SpaceX-18,5.10023259025648,33.3022805443878
HR,ENSMUSG00000030528,Blm,OSD-580__age_29w::RRRM2_HRT_FLT_LAR_OLD_FO19,Heart / Heart right ventricle,OSD-580,SpaceX-18,6.22269751449932,73.6824584298206
HR,ENSMUSG00000027323,Rad51,OSD-580__age_29w::RRRM2_HRT_FLT_LAR_OLD_FO19,Heart / Heart right ventricle,OSD-580,SpaceX-18,3.18348355342133,8.08498135364549
HR,ENSMUSG00000017146,Brca1,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep1_F1,Kidney,OSD-253,SpaceX-15,5.92911059247177,59.9312567636415
HR,ENSMUSG00000026196,Bard1,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep1_F1,Kidney,OSD-253,SpaceX-15,5.2234390467981,36.360427204859
HR,ENSMUSG00000030528,Blm,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep1_F1,Kidney,OSD-253,SpaceX-15,5.96546209821605,61.4860438942473
HR,ENSMUSG00000027323,Rad51,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep1_F1,Kidney,OSD-253,SpaceX-15,4.76084849596966,26.1117906351576
HR,ENSMUSG00000017146,Brca1,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep2_F5,Kidney,OSD-253,SpaceX-15,5.56720063044455,46.4126665883393
HR,ENSMUSG00000026196,Bard1,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep2_F5,Kidney,OSD-253,SpaceX-15,5.01030302216831,31.2293463093762
HR,ENSMUSG00000030528,Blm,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep2_F5,Kidney,OSD-253,SpaceX-15,6.16760777294369,70.884447834815
HR,ENSMUSG00000027323,Rad51,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep2_F5,Kidney,OSD-253,SpaceX-15,4.54128346969724,22.2842655260713
HR,ENSMUSG00000017146,Brca1,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep3_F9,Kidney,OSD-253,SpaceX-15,5.52260288749946,44.9694304813968
HR,ENSMUSG00000026196,Bard1,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep3_F9,Kidney,OSD-253,SpaceX-15,5.30543566527328,38.5453364920105
HR,ENSMUSG00000030528,Blm,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep3_F9,Kidney,OSD-253,SpaceX-15,6.4837247139977,88.4943509162289
HR,ENSMUSG00000027323,Rad51,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep3_F9,Kidney,OSD-253,SpaceX-15,3.85019467295697,13.42195332576
HR,ENSMUSG00000017146,Brca1,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep4_F13,Kidney,OSD-253,SpaceX-15,7.6833783991959,204.554678624881
HR,ENSMUSG00000026196,Bard1,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep4_F13,Kidney,OSD-253,SpaceX-15,6.77247761644918,108.324854373523
HR,ENSMUSG00000030528,Blm,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep4_F13,Kidney,OSD-253,SpaceX-15,8.3974966567605,336.208398160749
HR,ENSMUSG00000027323,Rad51,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep4_F13,Kidney,OSD-253,SpaceX-15,6.52617761503483,91.1669506695207
HR,ENSMUSG00000017146,Brca1,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep5_F17,Kidney,OSD-253,SpaceX-15,7.70792166750775,208.081509137608
HR,ENSMUSG00000026196,Bard1,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep5_F17,Kidney,OSD-253,SpaceX-15,6.57819405705144,94.5506681963963
HR,ENSMUSG00000030528,Blm,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep5_F17,Kidney,OSD-253,SpaceX-15,7.34455913287032,161.529651420621
HR,ENSMUSG00000027323,Rad51,OSD-253::Mmus_C57-6J_KDN_FLT_25days_Rep5_F17,Kidney,OSD-253,SpaceX-15,5.50351813550143,44.3653264550525
HR,ENSMUSG00000017146,Brca1,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep1_F2,Kidney,OSD-253,SpaceX-15,6.54875704034058,92.6207904194186
HR,ENSMUSG00000026196,Bard1,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep1_F2,Kidney,OSD-253,SpaceX-15,5.86200641191198,57.1620579475062
HR,ENSMUSG00000030528,Blm,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep1_F2,Kidney,OSD-253,SpaceX-15,5.89982149350801,58.706723412486
HR,ENSMUSG00000027323,Rad51,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep1_F2,Kidney,OSD-253,SpaceX-15,5.08552984330878,32.9544755343458
HR,ENSMUSG00000017146,Brca1,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep2_F6,Kidney,OSD-253,SpaceX-15,6.54149077151197,92.1504459925392
HR,ENSMUSG00000026196,Bard1,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep2_F6,Kidney,OSD-253,SpaceX-15,5.85333884678746,56.8136737929833
HR,ENSMUSG00000030528,Blm,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep2_F6,Kidney,OSD-253,SpaceX-15,6.07163829770808,66.2582015672456
HR,ENSMUSG00000027323,Rad51,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep2_F6,Kidney,OSD-253,SpaceX-15,5.07652970446304,32.7433125722416
HR,ENSMUSG00000017146,Brca1,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep3_F10,Kidney,OSD-253,SpaceX-15,6.80965262430965,111.178518454433
HR,ENSMUSG00000026196,Bard1,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep3_F10,Kidney,OSD-253,SpaceX-15,6.02665099005808,64.1932634305716
HR,ENSMUSG00000030528,Blm,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep3_F10,Kidney,OSD-253,SpaceX-15,6.25669491206233,75.46326564969
HR,ENSMUSG00000027323,Rad51,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep3_F10,Kidney,OSD-253,SpaceX-15,4.36921081710344,19.6663372998771
HR,ENSMUSG00000017146,Brca1,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep4_F14,Kidney,OSD-253,SpaceX-15,7.35098138358553,162.254775495482
HR,ENSMUSG00000026196,Bard1,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep4_F14,Kidney,OSD-253,SpaceX-15,6.31464924298098,78.5973912440448
HR,ENSMUSG00000030528,Blm,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep4_F14,Kidney,OSD-253,SpaceX-15,7.09398768464196,135.616477057294
HR,ENSMUSG00000027323,Rad51,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep4_F14,Kidney,OSD-253,SpaceX-15,5.33753092350693,39.4349500317746
HR,ENSMUSG00000017146,Brca1,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep5_F18,Kidney,OSD-253,SpaceX-15,8.49122106537212,358.842321969691
HR,ENSMUSG00000026196,Bard1,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep5_F18,Kidney,OSD-253,SpaceX-15,7.3602337491906,163.305133875294
HR,ENSMUSG00000030528,Blm,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep5_F18,Kidney,OSD-253,SpaceX-15,7.52912158035298,183.710437379664
HR,ENSMUSG00000027323,Rad51,OSD-253__C3H_25::Mmus_C3H-HeJ_KDN_FLT_25days_Rep5_F18,Kidney,OSD-253,SpaceX-15,6.51415782112116,90.4022529438568
HR,ENSMUSG00000017146,Brca1,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep1_F4,Kidney,OSD-253,SpaceX-15,6.58788293736219,95.1945288979381
HR,ENSMUSG00000026196,Bard1,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep1_F4,Kidney,OSD-253,SpaceX-15,5.9366119270705,60.2488956664914
HR,ENSMUSG00000030528,Blm,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep1_F4,Kidney,OSD-253,SpaceX-15,5.91853920666143,59.4864131710554
HR,ENSMUSG00000027323,Rad51,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep1_F4,Kidney,OSD-253,SpaceX-15,4.70530363416397,25.0878045810599
HR,ENSMUSG00000017146,Brca1,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep2_F8,Kidney,OSD-253,SpaceX-15,6.28378535010984,76.9126321815944
HR,ENSMUSG00000026196,Bard1,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep2_F8,Kidney,OSD-253,SpaceX-15,5.67009772620945,49.9177839452683
HR,ENSMUSG00000030528,Blm,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep2_F8,Kidney,OSD-253,SpaceX-15,6.31264443145883,78.4868571831807
HR,ENSMUSG00000027323,Rad51,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep2_F8,Kidney,OSD-253,SpaceX-15,5.26380074808702,37.4204030365753
HR,ENSMUSG00000017146,Brca1,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep3_F12,Kidney,OSD-253,SpaceX-15,8.00746228595992,256.327580864475
HR,ENSMUSG00000026196,Bard1,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep3_F12,Kidney,OSD-253,SpaceX-15,6.90140326708388,118.544443753805
HR,ENSMUSG00000030528,Blm,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep3_F12,Kidney,OSD-253,SpaceX-15,7.21184842383254,147.245902979197
HR,ENSMUSG00000027323,Rad51,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep3_F12,Kidney,OSD-253,SpaceX-15,5.84645082482686,56.5383053216449
HR,ENSMUSG00000017146,Brca1,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep4_F16,Kidney,OSD-253,SpaceX-15,7.64679778369616,199.40820752408
HR,ENSMUSG00000026196,Bard1,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep4_F16,Kidney,OSD-253,SpaceX-15,6.40061531352495,83.4845314986883
HR,ENSMUSG00000030528,Blm,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep4_F16,Kidney,OSD-253,SpaceX-15,6.46239521092388,87.1809558927992
HR,ENSMUSG00000027323,Rad51,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep4_F16,Kidney,OSD-253,SpaceX-15,6.07786486828361,66.5491105661512
HR,ENSMUSG00000017146,Brca1,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep5_F20,Kidney,OSD-253,SpaceX-15,6.4062241074992,83.8136229718471
HR,ENSMUSG00000026196,Bard1,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep5_F20,Kidney,OSD-253,SpaceX-15,5.98024226837564,62.1294933844427
HR,ENSMUSG00000030528,Blm,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep5_F20,Kidney,OSD-253,SpaceX-15,5.70846409676376,51.2900337688634
HR,ENSMUSG00000027323,Rad51,OSD-253__C3H_75::Mmus_C3H-HeJ_KDN_FLT_75days_Rep5_F20,Kidney,OSD-253,SpaceX-15,3.76601494777726,12.604527516938
HR,ENSMUSG00000017146,Brca1,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep1_F3,Kidney,OSD-253,SpaceX-15,5.93657435681729,60.2473006609696
HR,ENSMUSG00000026196,Bard1,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep1_F3,Kidney,OSD-253,SpaceX-15,5.13204963704254,34.0671830192178
HR,ENSMUSG00000030528,Blm,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep1_F3,Kidney,OSD-253,SpaceX-15,5.84684308312716,56.5539516958119
HR,ENSMUSG00000027323,Rad51,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep1_F3,Kidney,OSD-253,SpaceX-15,3.90167038477353,13.9458224600899
HR,ENSMUSG00000017146,Brca1,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep2_F7,Kidney,OSD-253,SpaceX-15,6.29364879074425,77.4471315721114
HR,ENSMUSG00000026196,Bard1,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep2_F7,Kidney,OSD-253,SpaceX-15,5.6254653173563,48.3666662449585
HR,ENSMUSG00000030528,Blm,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep2_F7,Kidney,OSD-253,SpaceX-15,5.60003501964386,47.5041074914666
HR,ENSMUSG00000027323,Rad51,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep2_F7,Kidney,OSD-253,SpaceX-15,4.47586823708313,21.2520791478109
HR,ENSMUSG00000017146,Brca1,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep3_F11,Kidney,OSD-253,SpaceX-15,6.63154218415125,98.1500904985074
HR,ENSMUSG00000026196,Bard1,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep3_F11,Kidney,OSD-253,SpaceX-15,5.5254470018608,45.0601435361117
HR,ENSMUSG00000030528,Blm,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep3_F11,Kidney,OSD-253,SpaceX-15,6.15097770357794,70.0605871235424
HR,ENSMUSG00000027323,Rad51,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep3_F11,Kidney,OSD-253,SpaceX-15,4.7197657084273,25.3506329006757
HR,ENSMUSG00000017146,Brca1,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep4_F15,Kidney,OSD-253,SpaceX-15,7.45718241892339,174.725825124996
HR,ENSMUSG00000026196,Bard1,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep4_F15,Kidney,OSD-253,SpaceX-15,6.29922293498255,77.7508142316409
HR,ENSMUSG00000030528,Blm,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep4_F15,Kidney,OSD-253,SpaceX-15,7.46596558229497,175.798911502646
HR,ENSMUSG00000027323,Rad51,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep4_F15,Kidney,OSD-253,SpaceX-15,4.98951691279226,30.7683204336514
HR,ENSMUSG00000017146,Brca1,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep5_F19,Kidney,OSD-253,SpaceX-15,8.18279740627417,289.581169763812
HR,ENSMUSG00000026196,Bard1,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep5_F19,Kidney,OSD-253,SpaceX-15,7.3933334309782,167.118354531066
HR,ENSMUSG00000030528,Blm,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep5_F19,Kidney,OSD-253,SpaceX-15,8.25259914143916,303.985985746609
HR,ENSMUSG00000027323,Rad51,OSD-253__C57BL_75::Mmus_C57-6J_KDN_FLT_75days_Rep5_F19,Kidney,OSD-253,SpaceX-15,6.49222677207018,89.0233141249298
HR,ENSMUSG00000017146,Brca1,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO1,Kidney,OSD-771,SpaceX-18,5.63877700900445,48.8242785142523
HR,ENSMUSG00000026196,Bard1,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO1,Kidney,OSD-771,SpaceX-18,5.1276369344579,33.9600885631335
HR,ENSMUSG00000030528,Blm,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO1,Kidney,OSD-771,SpaceX-18,5.84107727468647,56.3243932546438
HR,ENSMUSG00000027323,Rad51,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO1,Kidney,OSD-771,SpaceX-18,4.1477692131803,16.7256817753004
HR,ENSMUSG00000017146,Brca1,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO5,Kidney,OSD-771,SpaceX-18,4.7549455815108,26.0010869753473
HR,ENSMUSG00000026196,Bard1,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO5,Kidney,OSD-771,SpaceX-18,4.88969841760011,28.6446203919389
HR,ENSMUSG00000030528,Blm,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO5,Kidney,OSD-771,SpaceX-18,5.66774259663299,49.8347309447081
HR,ENSMUSG00000027323,Rad51,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO5,Kidney,OSD-771,SpaceX-18,3.43233556908912,9.79533096339703
HR,ENSMUSG00000017146,Brca1,OSD-771::RRRM2_R-KDN_FLT_LAR_YNG_FY8,Kidney,OSD-771,SpaceX-18,5.79499876848659,54.522428582654
HR,ENSMUSG00000026196,Bard1,OSD-771::RRRM2_R-KDN_FLT_LAR_YNG_FY8,Kidney,OSD-771,SpaceX-18,4.96485920133943,30.2299683325006
HR,ENSMUSG00000030528,Blm,OSD-771::RRRM2_R-KDN_FLT_LAR_YNG_FY8,Kidney,OSD-771,SpaceX-18,6.27540211931043,76.4612092989505
HR,ENSMUSG00000027323,Rad51,OSD-771::RRRM2_R-KDN_FLT_LAR_YNG_FY8,Kidney,OSD-771,SpaceX-18,5.09930164742864,33.2801530951738
HR,ENSMUSG00000017146,Brca1,OSD-771::RRRM2_R-KDN_FLT_LAR_YNG_FY12,Kidney,OSD-771,SpaceX-18,5.86813932457095,57.4098317740147
HR,ENSMUSG00000026196,Bard1,OSD-771::RRRM2_R-KDN_FLT_LAR_YNG_FY12,Kidney,OSD-771,SpaceX-18,5.55139578692821,45.8960916307988
HR,ENSMUSG00000030528,Blm,OSD-771::RRRM2_R-KDN_FLT_LAR_YNG_FY12,Kidney,OSD-771,SpaceX-18,6.15560013936439,70.2886323946904
HR,ENSMUSG00000027323,Rad51,OSD-771::RRRM2_R-KDN_FLT_LAR_YNG_FY12,Kidney,OSD-771,SpaceX-18,4.94429477913162,29.7879686683081
HR,ENSMUSG00000017146,Brca1,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO17,Kidney,OSD-771,SpaceX-18,4.05985783216987,15.6778086073383
HR,ENSMUSG00000026196,Bard1,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO17,Kidney,OSD-771,SpaceX-18,4.81753565696828,27.1982877460247
HR,ENSMUSG00000030528,Blm,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO17,Kidney,OSD-771,SpaceX-18,5.84620778954192,56.5286132798444
HR,ENSMUSG00000027323,Rad51,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO17,Kidney,OSD-771,SpaceX-18,4.85337752917853,27.9076119740573
HR,ENSMUSG00000017146,Brca1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO3,Kidney,OSD-771,SpaceX-18,5.93187884712341,60.0482843817474
HR,ENSMUSG00000026196,Bard1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO3,Kidney,OSD-771,SpaceX-18,4.93227770784465,29.5325823422357
HR,ENSMUSG00000030528,Blm,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO3,Kidney,OSD-771,SpaceX-18,5.71910731471967,51.67722034163
HR,ENSMUSG00000027323,Rad51,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO3,Kidney,OSD-771,SpaceX-18,4.63869332751782,23.9106943056079
HR,ENSMUSG00000017146,Brca1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY6,Kidney,OSD-771,SpaceX-18,6.15697029445126,70.3563687331688
HR,ENSMUSG00000026196,Bard1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY6,Kidney,OSD-771,SpaceX-18,5.30460418938819,38.5225516904323
HR,ENSMUSG00000030528,Blm,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY6,Kidney,OSD-771,SpaceX-18,6.63380024632788,98.3053986993809
HR,ENSMUSG00000027323,Rad51,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY6,Kidney,OSD-771,SpaceX-18,4.28883962757444,18.5465166820859
HR,ENSMUSG00000017146,Brca1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY10,Kidney,OSD-771,SpaceX-18,5.16220145912401,34.8077871129321
HR,ENSMUSG00000026196,Bard1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY10,Kidney,OSD-771,SpaceX-18,5.0503044661256,32.1354697292005
HR,ENSMUSG00000030528,Blm,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY10,Kidney,OSD-771,SpaceX-18,5.43785088534146,42.3467188002646
HR,ENSMUSG00000027323,Rad51,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY10,Kidney,OSD-771,SpaceX-18,4.43289353968113,20.5990138542565
HR,ENSMUSG00000017146,Brca1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY14,Kidney,OSD-771,SpaceX-18,5.46049062307034,43.0323098782431
HR,ENSMUSG00000026196,Bard1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY14,Kidney,OSD-771,SpaceX-18,5.41882189792662,41.7787344515655
HR,ENSMUSG00000030528,Blm,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY14,Kidney,OSD-771,SpaceX-18,5.85986046780949,57.0756088080828
HR,ENSMUSG00000027323,Rad51,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY14,Kidney,OSD-771,SpaceX-18,4.06679553766287,15.7582028510143
HR,ENSMUSG00000017146,Brca1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO19,Kidney,OSD-771,SpaceX-18,5.08524803751179,32.9478437561107
HR,ENSMUSG00000026196,Bard1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO19,Kidney,OSD-771,SpaceX-18,5.29124158237341,38.1581738873036
HR,ENSMUSG00000030528,Blm,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO19,Kidney,OSD-771,SpaceX-18,6.14912477994352,69.9693791282181
HR,ENSMUSG00000027323,Rad51,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO19,Kidney,OSD-771,SpaceX-18,4.32772931853434,19.0805839458376
HR,ENSMUSG00000017146,Brca1,OSD-462::RR10_KDN_WT_FLT_F1_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,4.21041466599492,17.5123310765909
HR,ENSMUSG00000026196,Bard1,OSD-462::RR10_KDN_WT_FLT_F1_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,4.1503217098193,16.7570708008743
HR,ENSMUSG00000030528,Blm,OSD-462::RR10_KDN_WT_FLT_F1_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,5.20650086323232,35.9243562372518
HR,ENSMUSG00000027323,Rad51,OSD-462::RR10_KDN_WT_FLT_F1_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,4.33368167125237,19.163604701812
HR,ENSMUSG00000017146,Brca1,OSD-462::RR10_KDN_WT_FLT_F3_mRNA,Kidney,OSD-462,SpaceX-21,3.20435738287861,8.21738417659619
HR,ENSMUSG00000026196,Bard1,OSD-462::RR10_KDN_WT_FLT_F3_mRNA,Kidney,OSD-462,SpaceX-21,4.22321703294278,17.6773391577055
HR,ENSMUSG00000030528,Blm,OSD-462::RR10_KDN_WT_FLT_F3_mRNA,Kidney,OSD-462,SpaceX-21,5.59626237627703,47.3774350865799
HR,ENSMUSG00000027323,Rad51,OSD-462::RR10_KDN_WT_FLT_F3_mRNA,Kidney,OSD-462,SpaceX-21,5.08524803751179,32.9478437561107
HR,ENSMUSG00000017146,Brca1,OSD-462::RR10_KDN_WT_FLT_F5_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,4.66432175261874,24.3571685234516
HR,ENSMUSG00000026196,Bard1,OSD-462::RR10_KDN_WT_FLT_F5_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,3.43233556908912,9.79533096339703
HR,ENSMUSG00000030528,Blm,OSD-462::RR10_KDN_WT_FLT_F5_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,4.85510080446969,27.9421622677339
HR,ENSMUSG00000027323,Rad51,OSD-462::RR10_KDN_WT_FLT_F5_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,3.79606332921818,12.8908533876493
HR,ENSMUSG00000017146,Brca1,OSD-462::RR10_KDN_WT_FLT_F7_mRNA,Kidney,OSD-462,SpaceX-21,3.78332497683153,12.7687432431842
HR,ENSMUSG00000026196,Bard1,OSD-462::RR10_KDN_WT_FLT_F7_mRNA,Kidney,OSD-462,SpaceX-21,4.12532381141906,16.4520403756076
HR,ENSMUSG00000030528,Blm,OSD-462::RR10_KDN_WT_FLT_F7_mRNA,Kidney,OSD-462,SpaceX-21,6.76654577287463,107.876272693607
HR,ENSMUSG00000027323,Rad51,OSD-462::RR10_KDN_WT_FLT_F7_mRNA,Kidney,OSD-462,SpaceX-21,4.92246788212278,29.3256756200259
HR,ENSMUSG00000017146,Brca1,OSD-462::RR10_KDN_WT_FLT_F9_mRNA,Kidney,OSD-462,SpaceX-21,3.90039885295741,13.9326556327368
HR,ENSMUSG00000026196,Bard1,OSD-462::RR10_KDN_WT_FLT_F9_mRNA,Kidney,OSD-462,SpaceX-21,4.10259642941817,16.1792652523735
HR,ENSMUSG00000030528,Blm,OSD-462::RR10_KDN_WT_FLT_F9_mRNA,Kidney,OSD-462,SpaceX-21,5.56480033636779,46.3338490138387
HR,ENSMUSG00000027323,Rad51,OSD-462::RR10_KDN_WT_FLT_F9_mRNA,Kidney,OSD-462,SpaceX-21,4.14380081222537,16.6769909890151
HR,ENSMUSG00000017146,Brca1,OSD-462::RR10_KDN_WT_FLT_F12_mRNA,Kidney,OSD-462,SpaceX-21,4.44501610008636,20.781268935704
HR,ENSMUSG00000026196,Bard1,OSD-462::RR10_KDN_WT_FLT_F12_mRNA,Kidney,OSD-462,SpaceX-21,4.41955827789956,20.400287566971
HR,ENSMUSG00000030528,Blm,OSD-462::RR10_KDN_WT_FLT_F12_mRNA,Kidney,OSD-462,SpaceX-21,6.15296497085238,70.1585383055545
HR,ENSMUSG00000027323,Rad51,OSD-462::RR10_KDN_WT_FLT_F12_mRNA,Kidney,OSD-462,SpaceX-21,4.71702636789389,25.3006466815252
